name,reviews.text
"The Alexandrian, Autograph Collection","We came in for our honeymoon, and they upgraded us to a larger terrace room. It was beautiful and the service was amazing. Beautifully designed rooms and great amenities."
"The Alexandrian, Autograph Collection","What can I say.... this hotel is beautiful, well appointed, in an excellent location, well maintained and is funky in it's design but charming and cosy all at the same time.All members of staff were friendly, attentive, helpful and pleasant to talk to. Our room was impeccable, spotlessly clean and comfortable.The hotel is located on the main street in amongst the shops, bars, restaurants and only a 5/10 minute walk to the harbour. You would think that it would be noisy but I honestly didn't hear any noise from the main street.The indoor pool is small but it was clean and well maintained with a life guard on duty at all times.I really wished we had stayed here for longer, so if you're going to Alexandria this hotel is a must!"
"The Alexandrian, Autograph Collection",Bel h��tel bien d��cor�� aux chambres spacieuses. Bon accueil comme dans tous les h��tels du groupe Kimpton.
"The Alexandrian, Autograph Collection","I always stay at this hotel when I don't have to be in the center of DC. It is very accessible to DC via metro. 3 miles from Reagan National airport, and easy trip to most anywhere else via metro or car. The Monaco is in the center of restaurants and shops on King Street. The hotel is great- super nice staff, fun decor, comfortable rooms and bathrooms, only tiny negative is that their workout room is really small and limited, however, they DO have an indoor pool and there is a great running path along the river at the end of King Street. No in room coffee but complimentary coffee served in the lobby in the morning and wine in the afternoon."
"The Alexandrian, Autograph Collection","First and foremost, it's a beautiful hotel in a great area. Very comfortable room. But way to over priced for the stay. My only complaint is it so noisy!! Constantly people walking and talking loudly in the rooms and hallways. Up until 4:45am in the morning!! I could even hear the couple in the neighboring room have ""relations""! Very short and loud!! If quietness was a guarantee, I would consider staying again."
"The Alexandrian, Autograph Collection",Very nice very clean super trendy hotel! Only Complaint is that our bed was hard. Very hard. We both woke up with a back ache.
"The Alexandrian, Autograph Collection","A 4 star rating tells you that a hotel has a keen eye for details and unexpected pleasures and smiles are expected. That is not this hotel. I booked because of experience with Kimpton hotels in other cities. This one does not meet the Kimpton standard. Examples: Showerhead that stays in one position (straight down because of faulty bracket), toilet that runs and hums long after the flush (don't think that's a feature), a totally dysfunctional internet, which they acknowledge was on the blink. Overall, the hotel just needs some management attention and it could easily be brought up to standard 4 star. It is not at the moment a 4 star."
"The Alexandrian, Autograph Collection",Excellent Kimpton hotel located in a lovely town. Rooms furnished to a very high standard including luxurious bathroom. Would certainly look to stay here again if visiting Washington
"The Alexandrian, Autograph Collection","The staff is very friendly and helpful. The location is ideal. Close to the Strand.  There's a bus stop on the block for a free shuttle that goes up and down King St., but everything is close by so you can walk if you don't want to wait for the bus.Only negative was that you could hear every sound in the hallway outside.  If I wasn't traveling by myself, maybe I wouldn't have noticed the noise so much.  I was by the elevators and could hear it ding as it went up and down; didn't matter if the elevator stopped on the floor or not."
"The Alexandrian, Autograph Collection","The staff is very friendly and helpful. The location is ideal. Close to the Strand.  There's a bus stop on the block for a free shuttle that goes up and down King St., but everything is close by so you can walk if you don't want to wait for the bus.Only negative was that you could hear every sound in the hallway outside.  If I wasn't traveling by myself, maybe I wouldn't have noticed the noise so much.  I was by the elevators and could hear it ding as it went up and down; didn't matter if the elevator stopped on the floor or not."
